2025-01-14 15:54:34,1,1,plant6.jpg,0.552662037037037,0.41118055555555555
2025-01-14 15:54:34,1,1,plant6.jpg,0.6985648148148148,0.8400462962962962
2025-01-14 19:09:11,1,1,plant6.jpg,0.552662037037037,0.41118055555555555
2025-01-14 19:09:11,1,1,plant6.jpg,0.6985648148148148,0.8400462962962962
2025-01-14 19:27:08,1,1,exp001_20250114_191147.png,0.8220876288659793,0.5119587628865979
2025-01-14 19:44:31,1,1,exp001_20250114_191147.png,0.8220876288659793,0.5119587628865979
2025-01-14 20:03:12,1,1,exp001_20250114_191147.png,0.8220876288659793,0.5119587628865979
2025-01-14 21:18:41,1,1,exp001_20250114_191147.png,0.8220876288659793,0.5119587628865979
2025-01-14 21:35:48,1,1,exp001_20250114_191147.png,0.8220876288659793,0.5119587628865979
2025-01-14 23:15:54,1,1,exp001_20250114_191147.png,0.8220876288659793,0.5119587628865979
2025-01-15 04:17:54,1,1,plant6.jpg,0.552662037037037,0.41118055555555555
2025-01-15 04:17:54,1,1,plant6.jpg,0.6985648148148148,0.8400462962962962
2025-01-15 05:03:03,1,1,plant6.jpg,0.552662037037037,0.41118055555555555
2025-01-15 05:03:03,1,1,plant6.jpg,0.6985648148148148,0.8400462962962962
2025-01-15 23:41:36,1,1,plant6.jpg,0.552662037037037,0.41118055555555555
2025-01-15 23:41:36,1,1,plant6.jpg,0.6985648148148148,0.8400462962962962
2025-01-16 23:31:19,1,1,plant6.jpg,0.552662037037037,0.41118055555555555
2025-01-16 23:31:19,1,1,plant6.jpg,0.6985648148148148,0.8400462962962962
2025-01-20 23:46:08,1,1,plant6.jpg,0.552662037037037,0.41118055555555555
2025-01-20 23:46:08,1,1,plant6.jpg,0.6985648148148148,0.8400462962962962
2025-01-20 23:55:08,1,1,plant6.jpg,0.552662037037037,0.41118055555555555
2025-01-20 23:55:08,1,1,plant6.jpg,0.6985648148148148,0.8400462962962962
2025-01-20 23:55:13,1,1,plant6.jpg,0.552662037037037,0.41118055555555555
2025-01-20 23:55:13,1,1,plant6.jpg,0.6985648148148148,0.8400462962962962
